,Unnamed: 0,track_name,artist,album,release_date,explicit,track_id,track_uri,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
6H1Ui9EXjm4a7sPnQG3rAO,289,Bad Gal Like RiRi (feat. Rizzla & Chillaa),Nemesis,Bad Gal Like RiRi (feat. Rizzla & Chillaa),2016-01-26,True,6H1Ui9EXjm4a7sPnQG3rAO,spotify:track:6H1Ui9EXjm4a7sPnQG3rAO,dancehall,0.602,0.651,4,-4.746,0,0.297,0.011,0.0,0.0967,0.488,96.342,audio_features,6H1Ui9EXjm4a7sPnQG3rAO,spotify:track:6H1Ui9EXjm4a7sPnQG3rAO,https://api.spotify.com/v1/tracks/6H1Ui9EXjm4a7sPnQG3rAO,https://api.spotify.com/v1/audio-analysis/6H1Ui9EXjm4a7sPnQG3rAO,164153,4
6HQ0FaRIdfDxAFEJ9Cq2nh,302,Party Nice,Masicka,Party Nice,2017-05-26,True,6HQ0FaRIdfDxAFEJ9Cq2nh,spotify:track:6HQ0FaRIdfDxAFEJ9Cq2nh,dancehall,0.599,0.859,5,-1.818,0,0.365,0.0819,0.0,0.0542,0.851,130.479,audio_features,6HQ0FaRIdfDxAFEJ9Cq2nh,spotify:track:6HQ0FaRIdfDxAFEJ9Cq2nh,https://api.spotify.com/v1/tracks/6HQ0FaRIdfDxAFEJ9Cq2nh,https://api.spotify.com/v1/audio-analysis/6HQ0FaRIdfDxAFEJ9Cq2nh,195453,5
6HkHeZ9dYV8ulRj3p0oexs,380,Currency Body,Charly Black,Currency Body,2018-07-27,True,6HkHeZ9dYV8ulRj3p0oexs,spotify:track:6HkHeZ9dYV8ulRj3p0oexs,dancehall,0.72,0.784,11,-4.658,0,0.18,0.357,0.0,0.0862,0.891,104.584,audio_features,6HkHeZ9dYV8ulRj3p0oexs,spotify:track:6HkHeZ9dYV8ulRj3p0oexs,https://api.spotify.com/v1/tracks/6HkHeZ9dYV8ulRj3p0oexs,https://api.spotify.com/v1/audio-analysis/6HkHeZ9dYV8ulRj3p0oexs,187848,4
6IFDy0imCdhDpHj98GczEX,239,So Mi Like It,Spice,So Mi Like It,2014-11-28,True,6IFDy0imCdhDpHj98GczEX,spotify:track:6IFDy0imCdhDpHj98GczEX,dancehall,0.812,0.694,2,-3.913,0,0.331,0.0382,0.0,0.104,0.861,90.127,audio_features,6IFDy0imCdhDpHj98GczEX,spotify:track:6IFDy0imCdhDpHj98GczEX,https://api.spotify.com/v1/tracks/6IFDy0imCdhDpHj98GczEX,https://api.spotify.com/v1/audio-analysis/6IFDy0imCdhDpHj98GczEX,153213,4
6Ivm5QFdaDfKBiKmYg67D1,1629,Nice & Easy,Alkaline,Nice & Easy - Single,2017-04-21,True,6Ivm5QFdaDfKBiKmYg67D1,spotify:track:6Ivm5QFdaDfKBiKmYg67D1,dancehall,0.817,0.784,11,-7.762,0,0.212,0.549,3.91e-06,0.151,0.379,107.934,audio_features,6Ivm5QFdaDfKBiKmYg67D1,spotify:track:6Ivm5QFdaDfKBiKmYg67D1,https://api.spotify.com/v1/tracks/6Ivm5QFdaDfKBiKmYg67D1,https://api.spotify.com/v1/audio-analysis/6Ivm5QFdaDfKBiKmYg67D1,170449,4
6J4khM5qxAUjCsxoURWem1,1572,Back It Up (feat. Konshens & Hoodcelebrityy),Cardi B,Gangsta Bitch Music Vol. 2,2017-01-20,True,6J4khM5qxAUjCsxoURWem1,spotify:track:6J4khM5qxAUjCsxoURWem1,dancehall,0.703,0.594,7,-6.996,1,0.268,0.0158,1.93e-05,0.0802,0.451,123.234,audio_features,6J4khM5qxAUjCsxoURWem1,spotify:track:6J4khM5qxAUjCsxoURWem1,https://api.spotify.com/v1/tracks/6J4khM5qxAUjCsxoURWem1,https://api.spotify.com/v1/audio-analysis/6J4khM5qxAUjCsxoURWem1,157613,5
6JnyYmMngfiJKdaqDlOTLc,1000,Nuh Play,Chronic Law,Dancehall Posse Riddim,2019-04-26,True,6JnyYmMngfiJKdaqDlOTLc,spotify:track:6JnyYmMngfiJKdaqDlOTLc,dancehall,0.598,0.676,9,-4.299,1,0.396,0.144,0.0,0.0923,0.752,115.597,audio_features,6JnyYmMngfiJKdaqDlOTLc,spotify:track:6JnyYmMngfiJKdaqDlOTLc,https://api.spotify.com/v1/tracks/6JnyYmMngfiJKdaqDlOTLc,https://api.spotify.com/v1/audio-analysis/6JnyYmMngfiJKdaqDlOTLc,218667,5
6K02Yinnjkd5dDOK2CXLPO,930,Active,Squash,Active,2019-07-12,True,6K02Yinnjkd5dDOK2CXLPO,spotify:track:6K02Yinnjkd5dDOK2CXLPO,dancehall,0.815,0.655,1,-3.926,1,0.242,0.131,0.0,0.186,0.44,100.098,audio_features,6K02Yinnjkd5dDOK2CXLPO,spotify:track:6K02Yinnjkd5dDOK2CXLPO,https://api.spotify.com/v1/tracks/6K02Yinnjkd5dDOK2CXLPO,https://api.spotify.com/v1/audio-analysis/6K02Yinnjkd5dDOK2CXLPO,176248,4
6K8EuzFX0PEY66OHN1fTLy,376,Cyaah Do It,Vanessa Bling,How It Feel Riddim - EP,2014-09-23,True,6K8EuzFX0PEY66OHN1fTLy,spotify:track:6K8EuzFX0PEY66OHN1fTLy,dancehall,0.505,0.765,8,-7.269,0,0.312,0.475,0.0,0.112,0.794,96.972,audio_features,6K8EuzFX0PEY66OHN1fTLy,spotify:track:6K8EuzFX0PEY66OHN1fTLy,https://api.spotify.com/v1/tracks/6K8EuzFX0PEY66OHN1fTLy,https://api.spotify.com/v1/audio-analysis/6K8EuzFX0PEY66OHN1fTLy,186667,4
6KANIlebTlH7nZiTKmKD3J,578,Tuff Seed,Stonebwoy,Tuff Seed,2019-07-12,False,6KANIlebTlH7nZiTKmKD3J,spotify:track:6KANIlebTlH7nZiTKmKD3J,dancehall,0.557,0.843,3,-3.282,1,0.182,0.606,2.79e-06,0.401,0.736,133.129,audio_features,6KANIlebTlH7nZiTKmKD3J,spotify:track:6KANIlebTlH7nZiTKmKD3J,https://api.spotify.com/v1/tracks/6KANIlebTlH7nZiTKmKD3J,https://api.spotify.com/v1/audio-analysis/6KANIlebTlH7nZiTKmKD3J,213631,5
6KGaY8gZhIpAksTDnh6tvb,228,Champion,Buju Banton,Strictly The Best Vol. 13,2005,False,6KGaY8gZhIpAksTDnh6tvb,spotify:track:6KGaY8gZhIpAksTDnh6tvb,dancehall,0.782,0.429,4,-15.833,0,0.39,0.074,0.0,0.0699,0.556,180.022,audio_features,6KGaY8gZhIpAksTDnh6tvb,spotify:track:6KGaY8gZhIpAksTDnh6tvb,https://api.spotify.com/v1/tracks/6KGaY8gZhIpAksTDnh6tvb,https://api.spotify.com/v1/audio-analysis/6KGaY8gZhIpAksTDnh6tvb,232960,4
6KfupQ4JNyzthaNl0m4BIG,983,Bubble,K More,Bubble,2019-05-03,True,6KfupQ4JNyzthaNl0m4BIG,spotify:track:6KfupQ4JNyzthaNl0m4BIG,dancehall,0.882,0.818,4,-3.777,0,0.385,0.101,0.0,0.556,0.907,102.037,audio_features,6KfupQ4JNyzthaNl0m4BIG,spotify:track:6KfupQ4JNyzthaNl0m4BIG,https://api.spotify.com/v1/tracks/6KfupQ4JNyzthaNl0m4BIG,https://api.spotify.com/v1/audio-analysis/6KfupQ4JNyzthaNl0m4BIG,167059,4
6KqJz24kjUocsofKSGrIFI,589,"Magic City (feat. Patoranking, Serani, Jael)",Gianni Blu,"Magic City (feat. Patoranking, Serani, Jael)",2019-07-12,False,6KqJz24kjUocsofKSGrIFI,spotify:track:6KqJz24kjUocsofKSGrIFI,dancehall,0.597,0.864,6,-4.441,0,0.105,0.0187,0.0,0.281,0.475,100.032,audio_features,6KqJz24kjUocsofKSGrIFI,spotify:track:6KqJz24kjUocsofKSGrIFI,https://api.spotify.com/v1/tracks/6KqJz24kjUocsofKSGrIFI,https://api.spotify.com/v1/audio-analysis/6KqJz24kjUocsofKSGrIFI,223200,4
6LLiBEsoQ9GjahN10y90lO,1037,Feel It,Noah Powa,Feel It,2018-03-01,True,6LLiBEsoQ9GjahN10y90lO,spotify:track:6LLiBEsoQ9GjahN10y90lO,dancehall,0.627,0.691,0,-8.405,1,0.435,0.111,0.0,0.269,0.856,91.538,audio_features,6LLiBEsoQ9GjahN10y90lO,spotify:track:6LLiBEsoQ9GjahN10y90lO,https://api.spotify.com/v1/tracks/6LLiBEsoQ9GjahN10y90lO,https://api.spotify.com/v1/audio-analysis/6LLiBEsoQ9GjahN10y90lO,185385,4
6LPM7CNsIo59BVoXePmzje,331,How Can You,Vybz Kartel,How Can You,2017-09-22,False,6LPM7CNsIo59BVoXePmzje,spotify:track:6LPM7CNsIo59BVoXePmzje,dancehall,0.678,0.85,11,-4.385,1,0.106,0.352,0.0,0.251,0.57,103.85,audio_features,6LPM7CNsIo59BVoXePmzje,spotify:track:6LPM7CNsIo59BVoXePmzje,https://api.spotify.com/v1/tracks/6LPM7CNsIo59BVoXePmzje,https://api.spotify.com/v1/audio-analysis/6LPM7CNsIo59BVoXePmzje,151380,4
6LTupM3Mit2l6JHEPW3NZi,1490,My League,Mavado,My League,2015-06-22,True,6LTupM3Mit2l6JHEPW3NZi,spotify:track:6LTupM3Mit2l6JHEPW3NZi,dancehall,0.757,0.897,7,-2.375,0,0.0559,0.0246,0.0,0.151,0.637,103.02,audio_features,6LTupM3Mit2l6JHEPW3NZi,spotify:track:6LTupM3Mit2l6JHEPW3NZi,https://api.spotify.com/v1/tracks/6LTupM3Mit2l6JHEPW3NZi,https://api.spotify.com/v1/audio-analysis/6LTupM3Mit2l6JHEPW3NZi,204267,4
6Lek29VpFhiUwuaA8pca4k,316,My Story,"Popcaan ,Davido",My Story,2017-05-26,True,6Lek29VpFhiUwuaA8pca4k,spotify:track:6Lek29VpFhiUwuaA8pca4k,dancehall,0.791,0.774,9,-4.314,0,0.0652,0.0763,2.04e-06,0.197,0.547,117.957,audio_features,6Lek29VpFhiUwuaA8pca4k,spotify:track:6Lek29VpFhiUwuaA8pca4k,https://api.spotify.com/v1/tracks/6Lek29VpFhiUwuaA8pca4k,https://api.spotify.com/v1/audio-analysis/6Lek29VpFhiUwuaA8pca4k,231890,4
6LqboyLPIzuLGSsvqIvZyH,923,Nah Run (feat. Dunw3ll),Popcaan,Charge Up Riddim,2019-07-12,True,6LqboyLPIzuLGSsvqIvZyH,spotify:track:6LqboyLPIzuLGSsvqIvZyH,dancehall,0.663,0.841,4,-1.8,0,0.156,0.366,0.0,0.222,0.619,102.306,audio_features,6LqboyLPIzuLGSsvqIvZyH,spotify:track:6LqboyLPIzuLGSsvqIvZyH,https://api.spotify.com/v1/tracks/6LqboyLPIzuLGSsvqIvZyH,https://api.spotify.com/v1/audio-analysis/6LqboyLPIzuLGSsvqIvZyH,164706,4
6M2lMc7Q5xeadw7YbDhHAq,741,High Unda,Mavado,Good Life Riddim,2010-03-09,False,6M2lMc7Q5xeadw7YbDhHAq,spotify:track:6M2lMc7Q5xeadw7YbDhHAq,dancehall,0.789,0.835,10,-4.945,0,0.278,0.198,1.84e-06,0.0579,0.804,96.785,audio_features,6M2lMc7Q5xeadw7YbDhHAq,spotify:track:6M2lMc7Q5xeadw7YbDhHAq,https://api.spotify.com/v1/tracks/6M2lMc7Q5xeadw7YbDhHAq,https://api.spotify.com/v1/audio-analysis/6M2lMc7Q5xeadw7YbDhHAq,156720,4
6MDmNMMSVQF7DualC8Gma6,1369,My Wine,Stylish,Good Gyal Riddim,2012-03-21,False,6MDmNMMSVQF7DualC8Gma6,spotify:track:6MDmNMMSVQF7DualC8Gma6,dancehall,0.555,0.824,5,-2.346,0,0.279,0.0599,0.0,0.225,0.45,100.895,audio_features,6MDmNMMSVQF7DualC8Gma6,spotify:track:6MDmNMMSVQF7DualC8Gma6,https://api.spotify.com/v1/tracks/6MDmNMMSVQF7DualC8Gma6,https://api.spotify.com/v1/audio-analysis/6MDmNMMSVQF7DualC8Gma6,148416,4
6ML60d9CCZNNWTnRGZl0MM,113,Sex & the City - Raw,Vybz Kartel,Stronger We Get,2012-01-19,False,6ML60d9CCZNNWTnRGZl0MM,spotify:track:6ML60d9CCZNNWTnRGZl0MM,dancehall,0.694,0.731,7,-4.405,1,0.348,0.14,0.0,0.275,0.542,104.933,audio_features,6ML60d9CCZNNWTnRGZl0MM,spotify:track:6ML60d9CCZNNWTnRGZl0MM,https://api.spotify.com/v1/tracks/6ML60d9CCZNNWTnRGZl0MM,https://api.spotify.com/v1/audio-analysis/6ML60d9CCZNNWTnRGZl0MM,151144,4
6MX13kL8qiLuOspuG944Ug,1233,Party Shot (Ravin Part 2),Popcaan,When Mi Party,2012-07-17,False,6MX13kL8qiLuOspuG944Ug,spotify:track:6MX13kL8qiLuOspuG944Ug,dancehall,0.539,0.695,0,-3.641,0,0.26,0.248,0.0,0.2,0.837,132.579,audio_features,6MX13kL8qiLuOspuG944Ug,spotify:track:6MX13kL8qiLuOspuG944Ug,https://api.spotify.com/v1/tracks/6MX13kL8qiLuOspuG944Ug,https://api.spotify.com/v1/audio-analysis/6MX13kL8qiLuOspuG944Ug,230766,5
6Mm78PuPBw14iCbiMu9FFq,737,Pon De Replay - Remix,Rihanna,Music Of The Sun,2005-08-29,False,6Mm78PuPBw14iCbiMu9FFq,spotify:track:6Mm78PuPBw14iCbiMu9FFq,dancehall,0.778,0.737,7,-7.861,1,0.251,0.00031,0.0,0.276,0.582,99.078,audio_features,6Mm78PuPBw14iCbiMu9FFq,spotify:track:6Mm78PuPBw14iCbiMu9FFq,https://api.spotify.com/v1/tracks/6Mm78PuPBw14iCbiMu9FFq,https://api.spotify.com/v1/audio-analysis/6Mm78PuPBw14iCbiMu9FFq,217187,4
6NYZSZoqRAOisMVCLBYv5H,700,Too Much,Serani,Warning Rhythm,2008-06-09,False,6NYZSZoqRAOisMVCLBYv5H,spotify:track:6NYZSZoqRAOisMVCLBYv5H,dancehall,0.613,0.674,7,-5.066,1,0.399,0.11,0.0,0.275,0.914,159.019,audio_features,6NYZSZoqRAOisMVCLBYv5H,spotify:track:6NYZSZoqRAOisMVCLBYv5H,https://api.spotify.com/v1/tracks/6NYZSZoqRAOisMVCLBYv5H,https://api.spotify.com/v1/audio-analysis/6NYZSZoqRAOisMVCLBYv5H,137067,4
6OER22Z5PQjFZqtnWBHdMx,1477,Get Busy,Ward 21,30 Dancehall Smashes,2015-05-14,False,6OER22Z5PQjFZqtnWBHdMx,spotify:track:6OER22Z5PQjFZqtnWBHdMx,dancehall,0.745,0.665,4,-7.275,0,0.062,0.176,4.5e-05,0.183,0.766,96.979,audio_features,6OER22Z5PQjFZqtnWBHdMx,spotify:track:6OER22Z5PQjFZqtnWBHdMx,https://api.spotify.com/v1/tracks/6OER22Z5PQjFZqtnWBHdMx,https://api.spotify.com/v1/audio-analysis/6OER22Z5PQjFZqtnWBHdMx,200000,4
6OHKaDnqCYIpFz28rc1cpE,455,Jeje,Falz,27,2017-10-27,False,6OHKaDnqCYIpFz28rc1cpE,spotify:track:6OHKaDnqCYIpFz28rc1cpE,dancehall,0.821,0.714,9,-6.057,0,0.062,0.157,7.1e-06,0.113,0.513,106.964,audio_features,6OHKaDnqCYIpFz28rc1cpE,spotify:track:6OHKaDnqCYIpFz28rc1cpE,https://api.spotify.com/v1/tracks/6OHKaDnqCYIpFz28rc1cpE,https://api.spotify.com/v1/audio-analysis/6OHKaDnqCYIpFz28rc1cpE,210077,4
6OROFn3d57EWvGXrKpR321,502,Mix Up,Sly,Fuego Riddim,2019-05-03,False,6OROFn3d57EWvGXrKpR321,spotify:track:6OROFn3d57EWvGXrKpR321,dancehall,0.898,0.716,2,-6.008,1,0.0598,0.133,0.0,0.0879,0.694,109.986,audio_features,6OROFn3d57EWvGXrKpR321,spotify:track:6OROFn3d57EWvGXrKpR321,https://api.spotify.com/v1/tracks/6OROFn3d57EWvGXrKpR321,https://api.spotify.com/v1/audio-analysis/6OROFn3d57EWvGXrKpR321,161515,4
6OgBBwyYKO4hf6od1PRgpZ,858,Hurricane Breeze,Tommy Lee Sparta,Hurricane Breeze,2019-10-04,True,6OgBBwyYKO4hf6od1PRgpZ,spotify:track:6OgBBwyYKO4hf6od1PRgpZ,dancehall,0.832,0.66,1,-5.8,1,0.165,0.15,0.0,0.0842,0.144,130.325,audio_features,6OgBBwyYKO4hf6od1PRgpZ,spotify:track:6OgBBwyYKO4hf6od1PRgpZ,https://api.spotify.com/v1/tracks/6OgBBwyYKO4hf6od1PRgpZ,https://api.spotify.com/v1/audio-analysis/6OgBBwyYKO4hf6od1PRgpZ,180508,5
6OjLNSSp4jxj5SEbQmWtXr,1360,Muscle Contract,Gaza Slim,Looking Glass Riddim,2012-07-17,False,6OjLNSSp4jxj5SEbQmWtXr,spotify:track:6OjLNSSp4jxj5SEbQmWtXr,dancehall,0.901,0.793,1,-6.687,1,0.246,0.0371,0.00204,0.298,0.717,111.66,audio_features,6OjLNSSp4jxj5SEbQmWtXr,spotify:track:6OjLNSSp4jxj5SEbQmWtXr,https://api.spotify.com/v1/tracks/6OjLNSSp4jxj5SEbQmWtXr,https://api.spotify.com/v1/audio-analysis/6OjLNSSp4jxj5SEbQmWtXr,168725,4
6PNCFBp0KcpQX5xv5sUCKU,447,Man with Ride (Big Ride),Motto,Fuego Riddim,2019-05-03,False,6PNCFBp0KcpQX5xv5sUCKU,spotify:track:6PNCFBp0KcpQX5xv5sUCKU,dancehall,0.89,0.761,2,-5.124,1,0.0654,0.188,0.0,0.143,0.547,109.933,audio_features,6PNCFBp0KcpQX5xv5sUCKU,spotify:track:6PNCFBp0KcpQX5xv5sUCKU,https://api.spotify.com/v1/tracks/6PNCFBp0KcpQX5xv5sUCKU,https://api.spotify.com/v1/audio-analysis/6PNCFBp0KcpQX5xv5sUCKU,126459,4
6Q5WqMoMzJ6xrqjwdADiJ6,1352,Hundred Stab (Raw),Aidonia,Cariibean Girl EP,2013-06-11,True,6Q5WqMoMzJ6xrqjwdADiJ6,spotify:track:6Q5WqMoMzJ6xrqjwdADiJ6,dancehall,0.84,0.826,1,-6.335,0,0.217,0.561,0.0,0.0841,0.845,121.049,audio_features,6Q5WqMoMzJ6xrqjwdADiJ6,spotify:track:6Q5WqMoMzJ6xrqjwdADiJ6,https://api.spotify.com/v1/tracks/6Q5WqMoMzJ6xrqjwdADiJ6,https://api.spotify.com/v1/audio-analysis/6Q5WqMoMzJ6xrqjwdADiJ6,206315,4
6QAmoycyCn5OycLsnjXch4,523,Best/Blessed,Popcaan,Best/Blessed - Single,2019-02-08,False,6QAmoycyCn5OycLsnjXch4,spotify:track:6QAmoycyCn5OycLsnjXch4,dancehall,0.628,0.631,4,-5.431,0,0.151,0.00653,2.69e-06,0.162,0.185,88.046,audio_features,6QAmoycyCn5OycLsnjXch4,spotify:track:6QAmoycyCn5OycLsnjXch4,https://api.spotify.com/v1/tracks/6QAmoycyCn5OycLsnjXch4,https://api.spotify.com/v1/audio-analysis/6QAmoycyCn5OycLsnjXch4,178054,4
6QQb9IsS797WWbHWgsyiQf,540,Heavy!,Jada Kingdom,Heavy!,2019-12-06,True,6QQb9IsS797WWbHWgsyiQf,spotify:track:6QQb9IsS797WWbHWgsyiQf,dancehall,0.841,0.718,5,-4.57,0,0.248,0.014,0.0,0.348,0.614,95.012,audio_features,6QQb9IsS797WWbHWgsyiQf,spotify:track:6QQb9IsS797WWbHWgsyiQf,https://api.spotify.com/v1/tracks/6QQb9IsS797WWbHWgsyiQf,https://api.spotify.com/v1/audio-analysis/6QQb9IsS797WWbHWgsyiQf,165535,4
6QiaDz20A0Q4owYvxsOh5y,1325,Mad Ova Me,Zamunda,Dancehall Playlist Vol. 3,2012-11-06,False,6QiaDz20A0Q4owYvxsOh5y,spotify:track:6QiaDz20A0Q4owYvxsOh5y,dancehall,0.64,0.896,7,-3.544,0,0.208,0.19,0.0,0.365,0.418,96.822,audio_features,6QiaDz20A0Q4owYvxsOh5y,spotify:track:6QiaDz20A0Q4owYvxsOh5y,https://api.spotify.com/v1/tracks/6QiaDz20A0Q4owYvxsOh5y,https://api.spotify.com/v1/audio-analysis/6QiaDz20A0Q4owYvxsOh5y,202458,4
6QpGF0qyD4UGY3wuiduGJx,32,One,Kutti,Love Motion Riddim,2016-02-06,True,6QpGF0qyD4UGY3wuiduGJx,spotify:track:6QpGF0qyD4UGY3wuiduGJx,dancehall,0.624,0.482,2,-11.353,1,0.502,0.19,0.0,0.0952,0.485,121.572,audio_features,6QpGF0qyD4UGY3wuiduGJx,spotify:track:6QpGF0qyD4UGY3wuiduGJx,https://api.spotify.com/v1/tracks/6QpGF0qyD4UGY3wuiduGJx,https://api.spotify.com/v1/audio-analysis/6QpGF0qyD4UGY3wuiduGJx,238022,5
6QqgSwsleD4491WqZ7CrFZ,835,Make That Money,Tee-Jay,Undefeated Riddim,2019-10-25,True,6QqgSwsleD4491WqZ7CrFZ,spotify:track:6QqgSwsleD4491WqZ7CrFZ,dancehall,0.722,0.63,6,-4.427,0,0.146,0.414,0.0,0.0868,0.498,132.301,audio_features,6QqgSwsleD4491WqZ7CrFZ,spotify:track:6QqgSwsleD4491WqZ7CrFZ,https://api.spotify.com/v1/tracks/6QqgSwsleD4491WqZ7CrFZ,https://api.spotify.com/v1/audio-analysis/6QqgSwsleD4491WqZ7CrFZ,175256,5
6RF0h45zdPKWYkiR968CJl,1397,Summer Love,Denyque,Pleasure Riddim,2010-07-20,False,6RF0h45zdPKWYkiR968CJl,spotify:track:6RF0h45zdPKWYkiR968CJl,dancehall,0.599,0.717,6,-5.727,0,0.0301,0.519,2.22e-05,0.212,0.794,83.971,audio_features,6RF0h45zdPKWYkiR968CJl,spotify:track:6RF0h45zdPKWYkiR968CJl,https://api.spotify.com/v1/tracks/6RF0h45zdPKWYkiR968CJl,https://api.spotify.com/v1/audio-analysis/6RF0h45zdPKWYkiR968CJl,198160,4
6RaofWDiCzuWPqnt1DAJ0a,1013,Rifle,Squash,Rifle,2019-04-12,True,6RaofWDiCzuWPqnt1DAJ0a,spotify:track:6RaofWDiCzuWPqnt1DAJ0a,dancehall,0.665,0.642,1,-4.704,1,0.245,0.158,0.0,0.12,0.584,123.578,audio_features,6RaofWDiCzuWPqnt1DAJ0a,spotify:track:6RaofWDiCzuWPqnt1DAJ0a,https://api.spotify.com/v1/tracks/6RaofWDiCzuWPqnt1DAJ0a,https://api.spotify.com/v1/audio-analysis/6RaofWDiCzuWPqnt1DAJ0a,202979,5
6RknDgErEVbioetRByWBge,557,Really Need You,Gyptian,Really Need You,2019-05-17,False,6RknDgErEVbioetRByWBge,spotify:track:6RknDgErEVbioetRByWBge,dancehall,0.757,0.631,0,-7.299,1,0.0505,0.092,0.0,0.629,0.496,107.004,audio_features,6RknDgErEVbioetRByWBge,spotify:track:6RknDgErEVbioetRByWBge,https://api.spotify.com/v1/tracks/6RknDgErEVbioetRByWBge,https://api.spotify.com/v1/audio-analysis/6RknDgErEVbioetRByWBge,205234,4
6RlOu0PZfP1tstfRE45wnH,1576,Mavado-Ride All Night (My Kinda Girl),Mavado,Mavado-Ride All Night (My Kinda Girl) - Single,2017-05-05,True,6RlOu0PZfP1tstfRE45wnH,spotify:track:6RlOu0PZfP1tstfRE45wnH,dancehall,0.807,0.643,7,-8.35,1,0.208,0.103,1.81e-05,0.127,0.338,100.124,audio_features,6RlOu0PZfP1tstfRE45wnH,spotify:track:6RlOu0PZfP1tstfRE45wnH,https://api.spotify.com/v1/tracks/6RlOu0PZfP1tstfRE45wnH,https://api.spotify.com/v1/audio-analysis/6RlOu0PZfP1tstfRE45wnH,171569,4
6S0nwCOEAftiihy73YVDnl,1100,I Love My Life,Demarco,I Love My Life - Single,2011-11-21,False,6S0nwCOEAftiihy73YVDnl,spotify:track:6S0nwCOEAftiihy73YVDnl,dancehall,0.818,0.693,7,-5.631,1,0.133,0.158,0.0,0.124,0.554,100.011,audio_features,6S0nwCOEAftiihy73YVDnl,spotify:track:6S0nwCOEAftiihy73YVDnl,https://api.spotify.com/v1/tracks/6S0nwCOEAftiihy73YVDnl,https://api.spotify.com/v1/audio-analysis/6S0nwCOEAftiihy73YVDnl,210413,4
6SWx8xAP4eGOgLHJ6gRkJe,1454,Gully Whine,Gully Bop,Gully Whine,2015-02-05,False,6SWx8xAP4eGOgLHJ6gRkJe,spotify:track:6SWx8xAP4eGOgLHJ6gRkJe,dancehall,0.707,0.737,0,-3.296,1,0.0383,0.269,0.0,0.322,0.811,100.056,audio_features,6SWx8xAP4eGOgLHJ6gRkJe,spotify:track:6SWx8xAP4eGOgLHJ6gRkJe,https://api.spotify.com/v1/tracks/6SWx8xAP4eGOgLHJ6gRkJe,https://api.spotify.com/v1/audio-analysis/6SWx8xAP4eGOgLHJ6gRkJe,195866,4
6TdhQWR7bYYNDaqxOU6LbJ,775,Nobody,Squash,Right Time Riddim,2019-12-09,True,6TdhQWR7bYYNDaqxOU6LbJ,spotify:track:6TdhQWR7bYYNDaqxOU6LbJ,dancehall,0.893,0.735,1,-4.513,1,0.145,0.128,0.0,0.139,0.492,109.022,audio_features,6TdhQWR7bYYNDaqxOU6LbJ,spotify:track:6TdhQWR7bYYNDaqxOU6LbJ,https://api.spotify.com/v1/tracks/6TdhQWR7bYYNDaqxOU6LbJ,https://api.spotify.com/v1/audio-analysis/6TdhQWR7bYYNDaqxOU6LbJ,180402,4
6Tjp5Y0q2REFPzuFATwTEQ,492,Tic It & Tac It,BoBo,Get Soca 2019,2019-02-22,False,6Tjp5Y0q2REFPzuFATwTEQ,spotify:track:6Tjp5Y0q2REFPzuFATwTEQ,dancehall,0.946,0.733,6,-6.085,0,0.155,0.0624,2.16e-06,0.298,0.609,112.059,audio_features,6Tjp5Y0q2REFPzuFATwTEQ,spotify:track:6Tjp5Y0q2REFPzuFATwTEQ,https://api.spotify.com/v1/tracks/6Tjp5Y0q2REFPzuFATwTEQ,https://api.spotify.com/v1/audio-analysis/6Tjp5Y0q2REFPzuFATwTEQ,124098,4
6TvfnuzpUVLw1L9um05XbW,1448,Murder Dem,Ninjaman,Reggae Anthology-Anything Test Dead,2001-09-11,False,6TvfnuzpUVLw1L9um05XbW,spotify:track:6TvfnuzpUVLw1L9um05XbW,dancehall,0.877,0.913,2,-4.292,1,0.0596,0.00346,0.0,0.294,0.741,84.947,audio_features,6TvfnuzpUVLw1L9um05XbW,spotify:track:6TvfnuzpUVLw1L9um05XbW,https://api.spotify.com/v1/tracks/6TvfnuzpUVLw1L9um05XbW,https://api.spotify.com/v1/audio-analysis/6TvfnuzpUVLw1L9um05XbW,211040,4
6UTuHZSbvEB4Mo6bXgdnFM,1412,So Mi Like It,Spice,So Mi Like It,2013-10-26,False,6UTuHZSbvEB4Mo6bXgdnFM,spotify:track:6UTuHZSbvEB4Mo6bXgdnFM,dancehall,0.831,0.583,7,-5.916,1,0.388,0.047,0.0,0.0984,0.711,90.114,audio_features,6UTuHZSbvEB4Mo6bXgdnFM,spotify:track:6UTuHZSbvEB4Mo6bXgdnFM,https://api.spotify.com/v1/tracks/6UTuHZSbvEB4Mo6bXgdnFM,https://api.spotify.com/v1/audio-analysis/6UTuHZSbvEB4Mo6bXgdnFM,156000,4
