,track_name,artist,album,release_date,explicit,track_id,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
461,Save Me (Against All Odds),Blinkie,Save Me (Against All Odds),2018-03-30,False,2tjUoIozZR5cQDUEZJlQ6C,spotify:track:2tjUoIozZR5cQDUEZJlQ6C,0.416,0.825,6,-6.731,0,0.163,0.0594,2.21e-05,0.163,0.207,123.001,audio_features,2tjUoIozZR5cQDUEZJlQ6C,spotify:track:2tjUoIozZR5cQDUEZJlQ6C,https://api.spotify.com/v1/tracks/2tjUoIozZR5cQDUEZJlQ6C,https://api.spotify.com/v1/audio-analysis/2tjUoIozZR5cQDUEZJlQ6C,208582,4
462,Straight Rhymez,Aitch,Straight Rhymez,2018-07-10,True,0MBVjQJWviptcwTaXW2L3r,spotify:track:0MBVjQJWviptcwTaXW2L3r,0.853,0.691,11,-6.251,0,0.298,0.126,0.0,0.0903,0.448,100.079,audio_features,0MBVjQJWviptcwTaXW2L3r,spotify:track:0MBVjQJWviptcwTaXW2L3r,https://api.spotify.com/v1/tracks/0MBVjQJWviptcwTaXW2L3r,https://api.spotify.com/v1/audio-analysis/0MBVjQJWviptcwTaXW2L3r,232856,4
463,Body Groove - Mix Mc Version,Architechs,Body Groove,2000-01-01,False,56UNoQz1kXeBZeqmQbFpYe,spotify:track:56UNoQz1kXeBZeqmQbFpYe,0.872,0.707,1,-7.911,1,0.0509,0.0362,5.59e-06,0.27,0.921,132.955,audio_features,56UNoQz1kXeBZeqmQbFpYe,spotify:track:56UNoQz1kXeBZeqmQbFpYe,https://api.spotify.com/v1/tracks/56UNoQz1kXeBZeqmQbFpYe,https://api.spotify.com/v1/audio-analysis/56UNoQz1kXeBZeqmQbFpYe,315533,4
464,Get Out My Head,Redlight,Get Out My Head,2011-01-01,False,1LC6p9xSpZBogQMqlWZ5SZ,spotify:track:1LC6p9xSpZBogQMqlWZ5SZ,0.742,0.405,11,-3.133,0,0.0507,0.207,0.223,0.08,0.79,138.077,audio_features,1LC6p9xSpZBogQMqlWZ5SZ,spotify:track:1LC6p9xSpZBogQMqlWZ5SZ,https://api.spotify.com/v1/tracks/1LC6p9xSpZBogQMqlWZ5SZ,https://api.spotify.com/v1/audio-analysis/1LC6p9xSpZBogQMqlWZ5SZ,224800,4
465,Deep In Your Heart,Alex Ross,Deep In Your Heart,2018-06-29,False,3MLG4eqsR2pL1fcxOltH4W,spotify:track:3MLG4eqsR2pL1fcxOltH4W,0.575,0.927,5,-1.879,1,0.0566,0.0574,0.0,0.146,0.727,123.779,audio_features,3MLG4eqsR2pL1fcxOltH4W,spotify:track:3MLG4eqsR2pL1fcxOltH4W,https://api.spotify.com/v1/tracks/3MLG4eqsR2pL1fcxOltH4W,https://api.spotify.com/v1/audio-analysis/3MLG4eqsR2pL1fcxOltH4W,199073,4
466,Losing It,FISHER,Losing It,2018-07-13,False,5Nbsv7ERwYRaG9fH8Zssvc,spotify:track:5Nbsv7ERwYRaG9fH8Zssvc,0.76,0.964,2,-5.844,1,0.0576,0.00182,0.7,0.0974,0.641,125.0,audio_features,5Nbsv7ERwYRaG9fH8Zssvc,spotify:track:5Nbsv7ERwYRaG9fH8Zssvc,https://api.spotify.com/v1/tracks/5Nbsv7ERwYRaG9fH8Zssvc,https://api.spotify.com/v1/audio-analysis/5Nbsv7ERwYRaG9fH8Zssvc,248036,4
467,Look Right Through - MK Vocal Edit,Storm Queen,Look Right Through (MK Vocal Edit),2013-11-01,False,2DyzYki95bDbkVNczAcQtz,spotify:track:2DyzYki95bDbkVNczAcQtz,0.834,0.819,0,-7.989,0,0.0841,0.00212,0.00306,0.279,0.513,119.99,audio_features,2DyzYki95bDbkVNczAcQtz,spotify:track:2DyzYki95bDbkVNczAcQtz,https://api.spotify.com/v1/tracks/2DyzYki95bDbkVNczAcQtz,https://api.spotify.com/v1/audio-analysis/2DyzYki95bDbkVNczAcQtz,148389,4
468,Ribena,Belly Squad,Ribena,2018-08-29,True,4VD3n9rspEj3dVvVM4V6Vt,spotify:track:4VD3n9rspEj3dVvVM4V6Vt,0.713,0.633,8,-10.797,0,0.0551,0.175,0.209,0.121,0.742,104.987,audio_features,4VD3n9rspEj3dVvVM4V6Vt,spotify:track:4VD3n9rspEj3dVvVM4V6Vt,https://api.spotify.com/v1/tracks/4VD3n9rspEj3dVvVM4V6Vt,https://api.spotify.com/v1/audio-analysis/4VD3n9rspEj3dVvVM4V6Vt,204000,4
469,Ye,Burna Boy,Outside,2018-01-26,True,3FskQrDXcY24ur2fCvz35O,spotify:track:3FskQrDXcY24ur2fCvz35O,0.503,0.592,5,-5.923,0,0.444,0.0181,0.00014,0.169,0.344,201.85,audio_features,3FskQrDXcY24ur2fCvz35O,spotify:track:3FskQrDXcY24ur2fCvz35O,https://api.spotify.com/v1/tracks/3FskQrDXcY24ur2fCvz35O,https://api.spotify.com/v1/audio-analysis/3FskQrDXcY24ur2fCvz35O,231618,4
470,4x4,Young T & Bugsey,4x4,2017-08-03,False,5KEL3nc5dlsA6hyS87ozRZ,spotify:track:5KEL3nc5dlsA6hyS87ozRZ,0.793,0.464,6,-8.303,0,0.254,0.0703,3.07e-06,0.139,0.348,104.023,audio_features,5KEL3nc5dlsA6hyS87ozRZ,spotify:track:5KEL3nc5dlsA6hyS87ozRZ,https://api.spotify.com/v1/tracks/5KEL3nc5dlsA6hyS87ozRZ,https://api.spotify.com/v1/audio-analysis/5KEL3nc5dlsA6hyS87ozRZ,221028,4
471,Wearing My Rolex - Radio Edit,Wiley,See Clear Now,2008-11-10,False,5liQj4sVRmEEESvvcb64o8,spotify:track:5liQj4sVRmEEESvvcb64o8,0.876,0.716,1,-6.884,1,0.135,0.0468,0.000482,0.0667,0.755,131.942,audio_features,5liQj4sVRmEEESvvcb64o8,spotify:track:5liQj4sVRmEEESvvcb64o8,https://api.spotify.com/v1/tracks/5liQj4sVRmEEESvvcb64o8,https://api.spotify.com/v1/audio-analysis/5liQj4sVRmEEESvvcb64o8,170480,4
472,079ME,B Young,079ME,2018-06-21,False,5f14ylFBAuwqVHXvafqtmd,spotify:track:5f14ylFBAuwqVHXvafqtmd,0.629,0.601,10,-7.508,0,0.309,0.404,0.0,0.0582,0.612,199.921,audio_features,5f14ylFBAuwqVHXvafqtmd,spotify:track:5f14ylFBAuwqVHXvafqtmd,https://api.spotify.com/v1/tracks/5f14ylFBAuwqVHXvafqtmd,https://api.spotify.com/v1/audio-analysis/5f14ylFBAuwqVHXvafqtmd,211853,4
473,Badman - Edit,Idris Elba,Badman,2018-08-03,False,2RiUlGoBYdH1iwYPzY4Iqr,spotify:track:2RiUlGoBYdH1iwYPzY4Iqr,0.781,0.942,11,-6.182,1,0.0649,0.00221,0.00131,0.0763,0.515,121.99,audio_features,2RiUlGoBYdH1iwYPzY4Iqr,spotify:track:2RiUlGoBYdH1iwYPzY4Iqr,https://api.spotify.com/v1/tracks/2RiUlGoBYdH1iwYPzY4Iqr,https://api.spotify.com/v1/audio-analysis/2RiUlGoBYdH1iwYPzY4Iqr,226230,4
474,Fun With It,Ard Adz,Fun With It,2017-01-20,True,7kPklJe066YYe02yFtzFjd,spotify:track:7kPklJe066YYe02yFtzFjd,0.751,0.764,2,-5.388,1,0.377,0.407,0.0,0.293,0.856,141.534,audio_features,7kPklJe066YYe02yFtzFjd,spotify:track:7kPklJe066YYe02yFtzFjd,https://api.spotify.com/v1/tracks/7kPklJe066YYe02yFtzFjd,https://api.spotify.com/v1/audio-analysis/7kPklJe066YYe02yFtzFjd,205061,4
475,Too Catty,Tranell,Too Catty,2018-08-17,True,1FKpAogSjfaRPEvhAEwFmR,spotify:track:1FKpAogSjfaRPEvhAEwFmR,0.682,0.708,10,-5.621,0,0.0422,0.193,0.0,0.0901,0.727,95.992,audio_features,1FKpAogSjfaRPEvhAEwFmR,spotify:track:1FKpAogSjfaRPEvhAEwFmR,https://api.spotify.com/v1/tracks/1FKpAogSjfaRPEvhAEwFmR,https://api.spotify.com/v1/audio-analysis/1FKpAogSjfaRPEvhAEwFmR,200200,4
476,Bipolar,Sneakbo,Bipolar,2017-03-10,True,5olPLu1X90R1OkaEk5Emni,spotify:track:5olPLu1X90R1OkaEk5Emni,0.534,0.624,11,-7.331,0,0.316,0.0951,0.0,0.157,0.473,106.114,audio_features,5olPLu1X90R1OkaEk5Emni,spotify:track:5olPLu1X90R1OkaEk5Emni,https://api.spotify.com/v1/tracks/5olPLu1X90R1OkaEk5Emni,https://api.spotify.com/v1/audio-analysis/5olPLu1X90R1OkaEk5Emni,147226,4
477,Need U (100%),Duke Dumont,Need U (100%) [feat. A*M*E] [Remixes],2013-03-31,False,2mpGBeLNdYe7pKo1ybEZ8Y,spotify:track:2mpGBeLNdYe7pKo1ybEZ8Y,0.621,0.84,5,-5.52,0,0.064,0.000607,0.00188,0.656,0.496,123.266,audio_features,2mpGBeLNdYe7pKo1ybEZ8Y,spotify:track:2mpGBeLNdYe7pKo1ybEZ8Y,https://api.spotify.com/v1/tracks/2mpGBeLNdYe7pKo1ybEZ8Y,https://api.spotify.com/v1/audio-analysis/2mpGBeLNdYe7pKo1ybEZ8Y,171213,4
478,Boasty (feat. Idris Elba) - Conducta Remix,Wiley,Boasty (feat. Idris Elba) [Conducta Remix],2019-04-16,True,3Kw6emCeYosMlHkYP4dRTh,spotify:track:3Kw6emCeYosMlHkYP4dRTh,0.854,0.937,1,-5.972,0,0.0927,0.037,0.0,0.0536,0.763,127.971,audio_features,3Kw6emCeYosMlHkYP4dRTh,spotify:track:3Kw6emCeYosMlHkYP4dRTh,https://api.spotify.com/v1/tracks/3Kw6emCeYosMlHkYP4dRTh,https://api.spotify.com/v1/audio-analysis/3Kw6emCeYosMlHkYP4dRTh,170713,4
479,Energy (Stay Far Away),Skepta,Energy (Stay Far Away),2018-06-20,True,11RIJRbBfyLlJut96itSFd,spotify:track:11RIJRbBfyLlJut96itSFd,0.836,0.614,8,-4.543,0,0.311,0.345,9.86e-05,0.088,0.603,101.97,audio_features,11RIJRbBfyLlJut96itSFd,spotify:track:11RIJRbBfyLlJut96itSFd,https://api.spotify.com/v1/tracks/11RIJRbBfyLlJut96itSFd,https://api.spotify.com/v1/audio-analysis/11RIJRbBfyLlJut96itSFd,199521,4
480,Real One,Aseven,Real One,2018-09-13,True,6GM5cjlQN641yTKORmxt4E,spotify:track:6GM5cjlQN641yTKORmxt4E,0.758,0.577,9,-6.144,0,0.0492,0.221,0.000919,0.152,0.47,102.028,audio_features,6GM5cjlQN641yTKORmxt4E,spotify:track:6GM5cjlQN641yTKORmxt4E,https://api.spotify.com/v1/tracks/6GM5cjlQN641yTKORmxt4E,https://api.spotify.com/v1/audio-analysis/6GM5cjlQN641yTKORmxt4E,185028,4
481,The Cure & The Cause - Radio Edit,Fish Go Deep,THE CURE & THE CAUSE,2006,False,2aYryJEl86lIZWCS6X1CUm,spotify:track:2aYryJEl86lIZWCS6X1CUm,0.733,0.805,11,-8.068,0,0.0498,0.112,0.626,0.125,0.924,126.994,audio_features,2aYryJEl86lIZWCS6X1CUm,spotify:track:2aYryJEl86lIZWCS6X1CUm,https://api.spotify.com/v1/tracks/2aYryJEl86lIZWCS6X1CUm,https://api.spotify.com/v1/audio-analysis/2aYryJEl86lIZWCS6X1CUm,157040,4
482,Crazy Love,MJ Cole,Sincere,2000-12-01,False,6HfooVSTxGJAMSl2KMrmCV,spotify:track:6HfooVSTxGJAMSl2KMrmCV,0.885,0.629,9,-8.05,0,0.059,0.206,2.97e-06,0.121,0.752,131.977,audio_features,6HfooVSTxGJAMSl2KMrmCV,spotify:track:6HfooVSTxGJAMSl2KMrmCV,https://api.spotify.com/v1/tracks/6HfooVSTxGJAMSl2KMrmCV,https://api.spotify.com/v1/audio-analysis/6HfooVSTxGJAMSl2KMrmCV,279587,4
483,Vroom,Yxng Bane,Vroom,2018-03-16,True,7eiqpFevZkE7iHDfNm6VA0,spotify:track:7eiqpFevZkE7iHDfNm6VA0,0.653,0.573,11,-6.744,0,0.0852,0.0388,0.0,0.0687,0.348,141.18,audio_features,7eiqpFevZkE7iHDfNm6VA0,spotify:track:7eiqpFevZkE7iHDfNm6VA0,https://api.spotify.com/v1/tracks/7eiqpFevZkE7iHDfNm6VA0,https://api.spotify.com/v1/audio-analysis/7eiqpFevZkE7iHDfNm6VA0,221538,5
484,Let Me Love You - Club Mix,Weiss (UK),Let Me Love You (Club Mix),2019-06-28,False,7EUIv0ygwh1Z10Km2z1Jbo,spotify:track:7EUIv0ygwh1Z10Km2z1Jbo,0.76,0.656,2,-8.35,1,0.0372,0.0326,0.0145,0.122,0.0794,122.944,audio_features,7EUIv0ygwh1Z10Km2z1Jbo,spotify:track:7EUIv0ygwh1Z10Km2z1Jbo,https://api.spotify.com/v1/tracks/7EUIv0ygwh1Z10Km2z1Jbo,https://api.spotify.com/v1/audio-analysis/7EUIv0ygwh1Z10Km2z1Jbo,210732,4
485,nASSty,D-Block Europe,nASSty,2018-10-19,True,7bkzlEJJLmV6wMJIBhYAMi,spotify:track:7bkzlEJJLmV6wMJIBhYAMi,0.654,0.663,7,-5.91,0,0.0751,0.22,0.0,0.183,0.269,160.04,audio_features,7bkzlEJJLmV6wMJIBhYAMi,spotify:track:7bkzlEJJLmV6wMJIBhYAMi,https://api.spotify.com/v1/tracks/7bkzlEJJLmV6wMJIBhYAMi,https://api.spotify.com/v1/audio-analysis/7bkzlEJJLmV6wMJIBhYAMi,197250,4
486,En Route,Young T & Bugsey,En Route,2018-09-26,True,4XGEX65pWyLt31jMNjGvmF,spotify:track:4XGEX65pWyLt31jMNjGvmF,0.803,0.647,5,-6.726,0,0.185,0.154,0.0,0.0932,0.795,150.008,audio_features,4XGEX65pWyLt31jMNjGvmF,spotify:track:4XGEX65pWyLt31jMNjGvmF,https://api.spotify.com/v1/tracks/4XGEX65pWyLt31jMNjGvmF,https://api.spotify.com/v1/audio-analysis/4XGEX65pWyLt31jMNjGvmF,237621,4
487,Dark Vader,J Hus,Big Spang - EP,2018-05-30,False,4IeXHed9x1xm8fXyrHPnd5,spotify:track:4IeXHed9x1xm8fXyrHPnd5,0.866,0.845,8,-3.689,0,0.233,0.275,0.0,0.366,0.789,105.077,audio_features,4IeXHed9x1xm8fXyrHPnd5,spotify:track:4IeXHed9x1xm8fXyrHPnd5,https://api.spotify.com/v1/tracks/4IeXHed9x1xm8fXyrHPnd5,https://api.spotify.com/v1/audio-analysis/4IeXHed9x1xm8fXyrHPnd5,169360,4
488,Who Am I? (feat. Bugzy Malone),Kojo Funds,Golden Boy,2018-09-28,True,6jmuzJIkp31AMa2n4W3XSm,spotify:track:6jmuzJIkp31AMa2n4W3XSm,0.756,0.764,2,-3.837,1,0.229,0.0946,0.0,0.0909,0.642,132.073,audio_features,6jmuzJIkp31AMa2n4W3XSm,spotify:track:6jmuzJIkp31AMa2n4W3XSm,https://api.spotify.com/v1/tracks/6jmuzJIkp31AMa2n4W3XSm,https://api.spotify.com/v1/audio-analysis/6jmuzJIkp31AMa2n4W3XSm,191260,4
489,Never Gonna Let You Go,Tina Moore,Pure... Dancefloor,2014-04-11,False,6PxGPmMnKXwcXqmvfwVruo,spotify:track:6PxGPmMnKXwcXqmvfwVruo,0.788,0.673,11,-4.754,0,0.072,0.00977,0.858,0.693,0.851,122.031,audio_features,6PxGPmMnKXwcXqmvfwVruo,spotify:track:6PxGPmMnKXwcXqmvfwVruo,https://api.spotify.com/v1/tracks/6PxGPmMnKXwcXqmvfwVruo,https://api.spotify.com/v1/audio-analysis/6PxGPmMnKXwcXqmvfwVruo,234387,4
490,Frisky (feat. Labrinth),Tinie Tempah,Disc-Overy,2010,True,1vEJMOUd7nRyItMAMDQ5ED,spotify:track:1vEJMOUd7nRyItMAMDQ5ED,0.636,0.719,11,-6.036,0,0.18,0.133,0.0,0.137,0.451,81.894,audio_features,1vEJMOUd7nRyItMAMDQ5ED,spotify:track:1vEJMOUd7nRyItMAMDQ5ED,https://api.spotify.com/v1/tracks/1vEJMOUd7nRyItMAMDQ5ED,https://api.spotify.com/v1/audio-analysis/1vEJMOUd7nRyItMAMDQ5ED,295413,4
491,Swervin,Jay Silva,Swervin,2017-10-31,True,0IKh636OyfvLkrYJXOc0aU,spotify:track:0IKh636OyfvLkrYJXOc0aU,0.724,0.638,11,-8.907,0,0.0624,0.025,0.0191,0.209,0.621,129.956,audio_features,0IKh636OyfvLkrYJXOc0aU,spotify:track:0IKh636OyfvLkrYJXOc0aU,https://api.spotify.com/v1/tracks/0IKh636OyfvLkrYJXOc0aU,https://api.spotify.com/v1/audio-analysis/0IKh636OyfvLkrYJXOc0aU,166243,4
492,Dollaz,TNGHT,First Body,2019-11-06,False,3xYQWpjVadKo8ybW0orIHL,spotify:track:3xYQWpjVadKo8ybW0orIHL,0.797,0.599,5,-5.231,0,0.22,0.336,0.611,0.0716,0.654,159.97,audio_features,3xYQWpjVadKo8ybW0orIHL,spotify:track:3xYQWpjVadKo8ybW0orIHL,https://api.spotify.com/v1/tracks/3xYQWpjVadKo8ybW0orIHL,https://api.spotify.com/v1/audio-analysis/3xYQWpjVadKo8ybW0orIHL,193293,4
493,BB,Shygirl,BB,2019-10-22,True,1oTZfA19b295ZdWdFTzJNj,spotify:track:1oTZfA19b295ZdWdFTzJNj,0.693,0.761,8,-8.682,1,0.0509,0.00993,0.59,0.273,0.267,130.055,audio_features,1oTZfA19b295ZdWdFTzJNj,spotify:track:1oTZfA19b295ZdWdFTzJNj,https://api.spotify.com/v1/tracks/1oTZfA19b295ZdWdFTzJNj,https://api.spotify.com/v1/audio-analysis/1oTZfA19b295ZdWdFTzJNj,166000,4
494,Drown U,Iglooghost,XYZ,2019-09-18,False,5Qorbb9mOtPHu0adPY2Znz,spotify:track:5Qorbb9mOtPHu0adPY2Znz,0.741,0.889,9,-4.975,0,0.051,0.0525,7.75e-05,0.291,0.448,122.036,audio_features,5Qorbb9mOtPHu0adPY2Znz,spotify:track:5Qorbb9mOtPHu0adPY2Znz,https://api.spotify.com/v1/tracks/5Qorbb9mOtPHu0adPY2Znz,https://api.spotify.com/v1/audio-analysis/5Qorbb9mOtPHu0adPY2Znz,157652,4
495,AS Too Wrong,Amnesia Scanner,Another Life,2018-09-07,False,2WzubBUQcauu7X1dHmXkUy,spotify:track:2WzubBUQcauu7X1dHmXkUy,0.574,0.817,2,-5.805,1,0.0508,0.00578,0.0202,0.354,0.143,102.01,audio_features,2WzubBUQcauu7X1dHmXkUy,spotify:track:2WzubBUQcauu7X1dHmXkUy,https://api.spotify.com/v1/tracks/2WzubBUQcauu7X1dHmXkUy,https://api.spotify.com/v1/audio-analysis/2WzubBUQcauu7X1dHmXkUy,254500,4
496,Hellraiser XXX,LYZZA,Hellraiser XXX,2019-10-24,False,6upzVdL5cvkIpJBveed0NJ,spotify:track:6upzVdL5cvkIpJBveed0NJ,0.567,0.868,7,-6.946,1,0.0593,0.00624,0.35,0.082,0.136,155.021,audio_features,6upzVdL5cvkIpJBveed0NJ,spotify:track:6upzVdL5cvkIpJBveed0NJ,https://api.spotify.com/v1/tracks/6upzVdL5cvkIpJBveed0NJ,https://api.spotify.com/v1/audio-analysis/6upzVdL5cvkIpJBveed0NJ,243657,4
497,Blaze Away - Throwing Snow Remix,Morcheeba,Blaze Away (Throwing Snow Remix),2019-03-22,False,2Yp7Ulnqr80EqEla4GRx2G,spotify:track:2Yp7Ulnqr80EqEla4GRx2G,0.572,0.653,9,-13.296,1,0.0398,0.00109,0.711,0.0672,0.0708,165.952,audio_features,2Yp7Ulnqr80EqEla4GRx2G,spotify:track:2Yp7Ulnqr80EqEla4GRx2G,https://api.spotify.com/v1/tracks/2Yp7Ulnqr80EqEla4GRx2G,https://api.spotify.com/v1/audio-analysis/2Yp7Ulnqr80EqEla4GRx2G,203619,4
498,ECSTASY OF ST. TERESA,Object Blue,FIGURE BESIDE ME,2019-08-16,False,7GYlqodPA2sXLI11yE44NZ,spotify:track:7GYlqodPA2sXLI11yE44NZ,0.688,0.505,10,-11.77,0,0.0702,0.531,0.147,0.101,0.0699,118.003,audio_features,7GYlqodPA2sXLI11yE44NZ,spotify:track:7GYlqodPA2sXLI11yE44NZ,https://api.spotify.com/v1/tracks/7GYlqodPA2sXLI11yE44NZ,https://api.spotify.com/v1/audio-analysis/7GYlqodPA2sXLI11yE44NZ,400373,4
499,Melty,Ahadadream,Melty,2019-10-23,False,4jP68LJqcfzusDubnZL3vq,spotify:track:4jP68LJqcfzusDubnZL3vq,0.79,0.873,11,-8.086,0,0.0496,4.2e-05,0.902,0.0864,0.22,135.008,audio_features,4jP68LJqcfzusDubnZL3vq,spotify:track:4jP68LJqcfzusDubnZL3vq,https://api.spotify.com/v1/tracks/4jP68LJqcfzusDubnZL3vq,https://api.spotify.com/v1/audio-analysis/4jP68LJqcfzusDubnZL3vq,200889,4
500,Lux 2,Iglooghost,XYZ,2019-09-18,False,5UMauUXLf6lWbi1eH6MdME,spotify:track:5UMauUXLf6lWbi1eH6MdME,0.545,0.815,10,-5.123,1,0.36,0.0194,0.158,0.292,0.414,174.029,audio_features,5UMauUXLf6lWbi1eH6MdME,spotify:track:5UMauUXLf6lWbi1eH6MdME,https://api.spotify.com/v1/tracks/5UMauUXLf6lWbi1eH6MdME,https://api.spotify.com/v1/audio-analysis/5UMauUXLf6lWbi1eH6MdME,211991,4
501,KYOKAI,Slikback,Tomo,2019-02-01,False,2LvnV3ziTlC8C6O2Od1fQI,spotify:track:2LvnV3ziTlC8C6O2Od1fQI,0.873,0.551,8,-7.56,1,0.232,0.0351,0.208,0.0561,0.168,107.322,audio_features,2LvnV3ziTlC8C6O2Od1fQI,spotify:track:2LvnV3ziTlC8C6O2Od1fQI,https://api.spotify.com/v1/tracks/2LvnV3ziTlC8C6O2Od1fQI,https://api.spotify.com/v1/audio-analysis/2LvnV3ziTlC8C6O2Od1fQI,148000,3
502,Ice Bridge,Air Max '97,Ice Bridge,2019-09-27,False,4eafLBHbasYQfiCVvh2Wi8,spotify:track:4eafLBHbasYQfiCVvh2Wi8,0.787,0.826,2,-9.327,1,0.185,0.193,0.828,0.102,0.321,139.984,audio_features,4eafLBHbasYQfiCVvh2Wi8,spotify:track:4eafLBHbasYQfiCVvh2Wi8,https://api.spotify.com/v1/tracks/4eafLBHbasYQfiCVvh2Wi8,https://api.spotify.com/v1/audio-analysis/4eafLBHbasYQfiCVvh2Wi8,295206,4
503,Anxiety,Leila Samir,No Music,2019-08-15,False,5FTWn7HNbo9XM5Swh7pqi3,spotify:track:5FTWn7HNbo9XM5Swh7pqi3,0.615,0.703,0,-12.697,1,0.0308,0.00238,0.331,0.375,0.0596,134.997,audio_features,5FTWn7HNbo9XM5Swh7pqi3,spotify:track:5FTWn7HNbo9XM5Swh7pqi3,https://api.spotify.com/v1/tracks/5FTWn7HNbo9XM5Swh7pqi3,https://api.spotify.com/v1/audio-analysis/5FTWn7HNbo9XM5Swh7pqi3,256558,4
504,Groan,Zaliva-D,Calling,2019-07-12,False,3DoCZ2f1fP4AU40pAjPonj,spotify:track:3DoCZ2f1fP4AU40pAjPonj,0.886,0.502,0,-7.154,0,0.0632,0.0563,0.627,0.0794,0.24,125.016,audio_features,3DoCZ2f1fP4AU40pAjPonj,spotify:track:3DoCZ2f1fP4AU40pAjPonj,https://api.spotify.com/v1/tracks/3DoCZ2f1fP4AU40pAjPonj,https://api.spotify.com/v1/audio-analysis/3DoCZ2f1fP4AU40pAjPonj,278400,4
505,The Dark Orchestra,Nkisi,The Dark Orchestra,2019-02-08,False,0Q4JCwgr9H8FqEKE8qvGvJ,spotify:track:0Q4JCwgr9H8FqEKE8qvGvJ,0.428,0.84,1,-8.098,1,0.0773,0.00311,0.892,0.117,0.0547,174.912,audio_features,0Q4JCwgr9H8FqEKE8qvGvJ,spotify:track:0Q4JCwgr9H8FqEKE8qvGvJ,https://api.spotify.com/v1/tracks/0Q4JCwgr9H8FqEKE8qvGvJ,https://api.spotify.com/v1/audio-analysis/0Q4JCwgr9H8FqEKE8qvGvJ,232391,4
506,Priestess,AMAZONDOTCOM,Mirror River,2019-06-03,False,1F96wp4Aa2l2ygMcmSX75w,spotify:track:1F96wp4Aa2l2ygMcmSX75w,0.517,0.652,1,-9.019,1,0.124,0.0122,0.661,0.0703,0.629,97.399,audio_features,1F96wp4Aa2l2ygMcmSX75w,spotify:track:1F96wp4Aa2l2ygMcmSX75w,https://api.spotify.com/v1/tracks/1F96wp4Aa2l2ygMcmSX75w,https://api.spotify.com/v1/audio-analysis/1F96wp4Aa2l2ygMcmSX75w,401062,3
507,Pull Up,Girl Unit,Song Feel,2019-04-05,False,3dWlpYKQGWoJ1Q2Bz3Qg8m,spotify:track:3dWlpYKQGWoJ1Q2Bz3Qg8m,0.95,0.7,0,-4.146,1,0.135,0.052,0.00184,0.0829,0.395,100.036,audio_features,3dWlpYKQGWoJ1Q2Bz3Qg8m,spotify:track:3dWlpYKQGWoJ1Q2Bz3Qg8m,https://api.spotify.com/v1/tracks/3dWlpYKQGWoJ1Q2Bz3Qg8m,https://api.spotify.com/v1/audio-analysis/3dWlpYKQGWoJ1Q2Bz3Qg8m,163200,4
508,A Mighty Quest,Sam Binga,A Mighty Quest,2019-10-25,False,0POJynKv5Lq3HGJxQfvWAx,spotify:track:0POJynKv5Lq3HGJxQfvWAx,0.707,0.852,6,-5.222,0,0.0978,0.00487,0.852,0.311,0.773,159.993,audio_features,0POJynKv5Lq3HGJxQfvWAx,spotify:track:0POJynKv5Lq3HGJxQfvWAx,https://api.spotify.com/v1/tracks/0POJynKv5Lq3HGJxQfvWAx,https://api.spotify.com/v1/audio-analysis/0POJynKv5Lq3HGJxQfvWAx,233887,4
509,Filtro,DJs Pareja,The After EP,2019-10-04,False,7LPeBMFf3nIKb5xZdDtJ9q,spotify:track:7LPeBMFf3nIKb5xZdDtJ9q,0.741,0.633,4,-15.024,0,0.0559,8.04e-05,0.794,0.0673,0.159,122.013,audio_features,7LPeBMFf3nIKb5xZdDtJ9q,spotify:track:7LPeBMFf3nIKb5xZdDtJ9q,https://api.spotify.com/v1/tracks/7LPeBMFf3nIKb5xZdDtJ9q,https://api.spotify.com/v1/audio-analysis/7LPeBMFf3nIKb5xZdDtJ9q,330531,4
510,Scope,Mssingno,Fones,2016-02-05,False,6topH5EbtF69M3zmWu4yP3,spotify:track:6topH5EbtF69M3zmWu4yP3,0.566,0.841,7,-4.382,0,0.0266,0.023,5.84e-06,0.121,0.202,139.967,audio_features,6topH5EbtF69M3zmWu4yP3,spotify:track:6topH5EbtF69M3zmWu4yP3,https://api.spotify.com/v1/tracks/6topH5EbtF69M3zmWu4yP3,https://api.spotify.com/v1/audio-analysis/6topH5EbtF69M3zmWu4yP3,210373,4
511,Familiars,Silk Road Assassins,State Of Ruin,2019-02-08,False,71Rqoaw0XNXGUJ3cNiQmmV,spotify:track:71Rqoaw0XNXGUJ3cNiQmmV,0.536,0.819,1,-9.655,1,0.0425,0.00173,0.817,0.0933,0.325,154.996,audio_features,71Rqoaw0XNXGUJ3cNiQmmV,spotify:track:71Rqoaw0XNXGUJ3cNiQmmV,https://api.spotify.com/v1/tracks/71Rqoaw0XNXGUJ3cNiQmmV,https://api.spotify.com/v1/audio-analysis/71Rqoaw0XNXGUJ3cNiQmmV,174012,3
