,track_name,track_id,track_uri,artist,album_name,album_id,album_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
236,When I Think Of You,6J31V2GSi53flpGCTXSDXc,spotify:track:6J31V2GSi53flpGCTXSDXc,Ruddy Thomas,"Joe Gibbs 12"" Reggae Discomix Showcase Vol. 2",6uIHqXF3J7B9YwTJ1vEm5d,spotify:album:6uIHqXF3J7B9YwTJ1vEm5d,0.708,0.454,7,-9.19,0,0.0505,0.233,0.0952,0.0664,0.54,143.937,audio_features,6J31V2GSi53flpGCTXSDXc,spotify:track:6J31V2GSi53flpGCTXSDXc,https://api.spotify.com/v1/tracks/6J31V2GSi53flpGCTXSDXc,https://api.spotify.com/v1/audio-analysis/6J31V2GSi53flpGCTXSDXc,414320,4
237,Reflections in My Life,5pdmC8oAIFLI0uFTZ9QeAW,spotify:track:5pdmC8oAIFLI0uFTZ9QeAW,Ruddy Thomas,Trojan Presents: Lovers Rock,5MmaLKhh7wxANhw3KplmzA,spotify:album:5MmaLKhh7wxANhw3KplmzA,0.468,0.561,10,-8.461,1,0.0439,0.415,0.00052,0.103,0.825,79.191,audio_features,5pdmC8oAIFLI0uFTZ9QeAW,spotify:track:5pdmC8oAIFLI0uFTZ9QeAW,https://api.spotify.com/v1/tracks/5pdmC8oAIFLI0uFTZ9QeAW,https://api.spotify.com/v1/audio-analysis/5pdmC8oAIFLI0uFTZ9QeAW,212827,4
238,Holiday aka Everyday Is Just A Holiday,0h8XQttUrJksteB4Gh9HNR,spotify:track:0h8XQttUrJksteB4Gh9HNR,Ruddy Thomas,Joe Gibbs and The Professionals: Irie Reggae Hits,23UgjMBNF3k2FGe6rynCTU,spotify:album:23UgjMBNF3k2FGe6rynCTU,0.795,0.548,4,-6.331,0,0.0431,0.154,0.0,0.351,0.963,136.88,audio_features,0h8XQttUrJksteB4Gh9HNR,spotify:track:0h8XQttUrJksteB4Gh9HNR,https://api.spotify.com/v1/tracks/0h8XQttUrJksteB4Gh9HNR,https://api.spotify.com/v1/audio-analysis/0h8XQttUrJksteB4Gh9HNR,198733,4
239,Sh-Boom (Life Could Be A Dream),6Zm0T60aeses1JFskHOrsG,spotify:track:6Zm0T60aeses1JFskHOrsG,Red Dragon,Sampler 13,0SYszynYeDfGHBCTneQfmQ,spotify:album:0SYszynYeDfGHBCTneQfmQ,0.805,0.58,2,-8.977,0,0.164,0.0895,0.0,0.206,0.872,132.305,audio_features,6Zm0T60aeses1JFskHOrsG,spotify:track:6Zm0T60aeses1JFskHOrsG,https://api.spotify.com/v1/tracks/6Zm0T60aeses1JFskHOrsG,https://api.spotify.com/v1/audio-analysis/6Zm0T60aeses1JFskHOrsG,205240,4
240,Sitting Out Night Time,4whrco4ccepHJ4fm5lgvPB,spotify:track:4whrco4ccepHJ4fm5lgvPB,Ruddy Thomas,Reggae Lasting Love Songs Vol. 6,6RRxEBPYvxiLS6cKpcSe5Q,spotify:album:6RRxEBPYvxiLS6cKpcSe5Q,0.712,0.465,9,-8.996,1,0.125,0.0225,0.000363,0.14,0.445,137.2,audio_features,4whrco4ccepHJ4fm5lgvPB,spotify:track:4whrco4ccepHJ4fm5lgvPB,https://api.spotify.com/v1/tracks/4whrco4ccepHJ4fm5lgvPB,https://api.spotify.com/v1/audio-analysis/4whrco4ccepHJ4fm5lgvPB,205573,4
241,That's What Friends Are For,067MlXAzty4wo2boODcFnc,spotify:track:067MlXAzty4wo2boODcFnc,Ruddy Thomas,The Song Bird of Reggae - First Time Around,2dwhEvu28cbY48APho2e8L,spotify:album:2dwhEvu28cbY48APho2e8L,0.708,0.587,6,-7.958,1,0.2,0.0788,0.0,0.0759,0.863,166.211,audio_features,067MlXAzty4wo2boODcFnc,spotify:track:067MlXAzty4wo2boODcFnc,https://api.spotify.com/v1/tracks/067MlXAzty4wo2boODcFnc,https://api.spotify.com/v1/audio-analysis/067MlXAzty4wo2boODcFnc,238493,4
242,Sad Eyes,06JLICaJNVWdHNl7YARYpH,spotify:track:06JLICaJNVWdHNl7YARYpH,Ruddy Thomas,The Song Bird of Reggae - First Time Around,2dwhEvu28cbY48APho2e8L,spotify:album:2dwhEvu28cbY48APho2e8L,0.739,0.508,0,-6.827,1,0.0763,0.438,2.68e-06,0.0931,0.937,78.634,audio_features,06JLICaJNVWdHNl7YARYpH,spotify:track:06JLICaJNVWdHNl7YARYpH,https://api.spotify.com/v1/tracks/06JLICaJNVWdHNl7YARYpH,https://api.spotify.com/v1/audio-analysis/06JLICaJNVWdHNl7YARYpH,228627,4
243,People Make The World Go Round,7KtZGmipsoHcturClkpIP0,spotify:track:7KtZGmipsoHcturClkpIP0,Ruddy Thomas,Carib Soul,3juQok7RzN8ogPvqRsUi6X,spotify:album:3juQok7RzN8ogPvqRsUi6X,0.782,0.464,0,-13.877,1,0.149,0.00437,0.000346,0.0652,0.744,187.91,audio_features,7KtZGmipsoHcturClkpIP0,spotify:track:7KtZGmipsoHcturClkpIP0,https://api.spotify.com/v1/tracks/7KtZGmipsoHcturClkpIP0,https://api.spotify.com/v1/audio-analysis/7KtZGmipsoHcturClkpIP0,300400,4
244,Goodbye My Love,3nb98BqpyR1DWHkNhAFSPA,spotify:track:3nb98BqpyR1DWHkNhAFSPA,The Sadonians,"The Best of Original British Lovers Rock, Vol. 2",3IBTYmk029g4H9dk23T8eE,spotify:album:3IBTYmk029g4H9dk23T8eE,0.693,0.511,5,-8.017,0,0.0482,0.0262,0.0,0.156,0.572,135.243,audio_features,3nb98BqpyR1DWHkNhAFSPA,spotify:track:3nb98BqpyR1DWHkNhAFSPA,https://api.spotify.com/v1/tracks/3nb98BqpyR1DWHkNhAFSPA,https://api.spotify.com/v1/audio-analysis/3nb98BqpyR1DWHkNhAFSPA,320387,4
245,Goodbye My Love,1S1I3NvGzmBh9NAxOXjDdC,spotify:track:1S1I3NvGzmBh9NAxOXjDdC,The Sadonians,"Harmony, Melody & Style (Lovers Rock and Rare Groove in the UK 1975-1992)",5KHbEr4WxZ4k6wb9ApBQVD,spotify:album:5KHbEr4WxZ4k6wb9ApBQVD,0.722,0.299,7,-15.646,0,0.0527,0.0775,0.0,0.205,0.717,132.982,audio_features,1S1I3NvGzmBh9NAxOXjDdC,spotify:track:1S1I3NvGzmBh9NAxOXjDdC,https://api.spotify.com/v1/tracks/1S1I3NvGzmBh9NAxOXjDdC,https://api.spotify.com/v1/audio-analysis/1S1I3NvGzmBh9NAxOXjDdC,321320,4
246,Love Me Tonight,4YD9PqcjIYNzcZHBhe4FLq,spotify:track:4YD9PqcjIYNzcZHBhe4FLq,Trevor Walters,"The Best of Original British Lovers Rock, Vol. 1",0huVpCi6YasXCbtUTek14K,spotify:album:0huVpCi6YasXCbtUTek14K,0.501,0.686,2,-6.323,1,0.0441,0.146,8.98e-05,0.703,0.47,95.398,audio_features,4YD9PqcjIYNzcZHBhe4FLq,spotify:track:4YD9PqcjIYNzcZHBhe4FLq,https://api.spotify.com/v1/tracks/4YD9PqcjIYNzcZHBhe4FLq,https://api.spotify.com/v1/audio-analysis/4YD9PqcjIYNzcZHBhe4FLq,271920,4
247,Lovers Jam,6pSPetMW4hMh2FjRTBXX2Y,spotify:track:6pSPetMW4hMh2FjRTBXX2Y,Michael Gordon,"Pure Lovers, Vol. 16",7CdwR94qM2Ra7Az0lhODU0,spotify:album:7CdwR94qM2Ra7Az0lhODU0,0.823,0.572,0,-6.477,1,0.0471,0.0621,0.0,0.0797,0.781,125.887,audio_features,6pSPetMW4hMh2FjRTBXX2Y,spotify:track:6pSPetMW4hMh2FjRTBXX2Y,https://api.spotify.com/v1/tracks/6pSPetMW4hMh2FjRTBXX2Y,https://api.spotify.com/v1/audio-analysis/6pSPetMW4hMh2FjRTBXX2Y,257613,4
248,The Fool Again,002Y34MjC6bUpZGTGRM7lh,spotify:track:002Y34MjC6bUpZGTGRM7lh,Trevor Walters,"Pop Hits Inna Reggae, Vol. 1",4Za1i0P6RpZKx1CJZmqmL2,spotify:album:4Za1i0P6RpZKx1CJZmqmL2,0.771,0.381,8,-9.226,0,0.0912,0.183,0.0,0.0246,0.807,78.332,audio_features,002Y34MjC6bUpZGTGRM7lh,spotify:track:002Y34MjC6bUpZGTGRM7lh,https://api.spotify.com/v1/tracks/002Y34MjC6bUpZGTGRM7lh,https://api.spotify.com/v1/audio-analysis/002Y34MjC6bUpZGTGRM7lh,242027,4
249,Give Love a Try,1YTDsXvdHBZbYqQZdbdqIg,spotify:track:1YTDsXvdHBZbYqQZdbdqIg,Trevor Walters,"Big People Music, Vol. 13",3NtSN2M6Nqfq2okb8A95lS,spotify:album:3NtSN2M6Nqfq2okb8A95lS,0.773,0.633,7,-6.829,1,0.042,0.00707,0.0,0.0811,0.667,123.024,audio_features,1YTDsXvdHBZbYqQZdbdqIg,spotify:track:1YTDsXvdHBZbYqQZdbdqIg,https://api.spotify.com/v1/tracks/1YTDsXvdHBZbYqQZdbdqIg,https://api.spotify.com/v1/audio-analysis/1YTDsXvdHBZbYqQZdbdqIg,238253,4
250,Can You Feel the Love,0CiSsiAAEb9ybYJStC43ju,spotify:track:0CiSsiAAEb9ybYJStC43ju,Pure Silk,"Pure Lovers, Vol. 4",5MF7yPWAg1iL6u1tSMKJl8,spotify:album:5MF7yPWAg1iL6u1tSMKJl8,0.768,0.322,1,-14.674,1,0.0325,0.0497,8.56e-05,0.139,0.826,90.406,audio_features,0CiSsiAAEb9ybYJStC43ju,spotify:track:0CiSsiAAEb9ybYJStC43ju,https://api.spotify.com/v1/tracks/0CiSsiAAEb9ybYJStC43ju,https://api.spotify.com/v1/audio-analysis/0CiSsiAAEb9ybYJStC43ju,219840,4
251,Bloody Eyes,5Sa1nfB0LOjOrBLcxuZJzL,spotify:track:5Sa1nfB0LOjOrBLcxuZJzL,Trevor Walters,Simply the Best Lovers Rock Selection,5f0tmd7eYaw0RbwNZ0x8vG,spotify:album:5f0tmd7eYaw0RbwNZ0x8vG,0.8,0.617,9,-7.731,0,0.0376,0.138,0.0107,0.0791,0.839,139.903,audio_features,5Sa1nfB0LOjOrBLcxuZJzL,spotify:track:5Sa1nfB0LOjOrBLcxuZJzL,https://api.spotify.com/v1/tracks/5Sa1nfB0LOjOrBLcxuZJzL,https://api.spotify.com/v1/audio-analysis/5Sa1nfB0LOjOrBLcxuZJzL,201693,4
252,Lets Give It One More Try,4l3MuDcQTayQvey5sHGKXv,spotify:track:4l3MuDcQTayQvey5sHGKXv,Trevor Walters,Lovers 4lovers,6pPS4MRTrnVTkjymk5gIzl,spotify:album:6pPS4MRTrnVTkjymk5gIzl,0.731,0.393,6,-13.888,1,0.371,0.096,0.000101,0.313,0.844,177.395,audio_features,4l3MuDcQTayQvey5sHGKXv,spotify:track:4l3MuDcQTayQvey5sHGKXv,https://api.spotify.com/v1/tracks/4l3MuDcQTayQvey5sHGKXv,https://api.spotify.com/v1/audio-analysis/4l3MuDcQTayQvey5sHGKXv,210016,4
253,Sixteen Candles,06FA7smvEL1QW9bkyBUpab,spotify:track:06FA7smvEL1QW9bkyBUpab,Trevor Walters,The Birthday Party Album,27JNKfxpfBSXtlywZCTlOl,spotify:album:27JNKfxpfBSXtlywZCTlOl,0.729,0.5,10,-6.327,1,0.0355,0.289,2.02e-06,0.075,0.907,77.007,audio_features,06FA7smvEL1QW9bkyBUpab,spotify:track:06FA7smvEL1QW9bkyBUpab,https://api.spotify.com/v1/tracks/06FA7smvEL1QW9bkyBUpab,https://api.spotify.com/v1/audio-analysis/06FA7smvEL1QW9bkyBUpab,215107,4
254,Down The Street,4uKDKmPHpdgswBrq2mUJrL,spotify:track:4uKDKmPHpdgswBrq2mUJrL,Trevor Walters,Fire Tribe 1,5qbfgwllzBPgzBwOjv4iU9,spotify:album:5qbfgwllzBPgzBwOjv4iU9,0.715,0.644,0,-10.936,1,0.0417,0.198,7.98e-06,0.303,0.939,89.981,audio_features,4uKDKmPHpdgswBrq2mUJrL,spotify:track:4uKDKmPHpdgswBrq2mUJrL,https://api.spotify.com/v1/tracks/4uKDKmPHpdgswBrq2mUJrL,https://api.spotify.com/v1/audio-analysis/4uKDKmPHpdgswBrq2mUJrL,209360,4
255,Keep the Faith,5vEqJcEcCfV2dB4kZDSbm4,spotify:track:5vEqJcEcCfV2dB4kZDSbm4,Trevor Walters,"4 the Hard Way, Vol. 2",0yn94XIA9JXU2dcKhWBeg8,spotify:album:0yn94XIA9JXU2dcKhWBeg8,0.53,0.644,6,-7.137,0,0.082,0.134,2.66e-06,0.046,0.707,150.211,audio_features,5vEqJcEcCfV2dB4kZDSbm4,spotify:track:5vEqJcEcCfV2dB4kZDSbm4,https://api.spotify.com/v1/tracks/5vEqJcEcCfV2dB4kZDSbm4,https://api.spotify.com/v1/audio-analysis/5vEqJcEcCfV2dB4kZDSbm4,210011,4
256,Imagine,255MwPTqwhas2QeOMzeR0m,spotify:track:255MwPTqwhas2QeOMzeR0m,TT Ross,Songs of The Beatles Reggae Style,6k47s8fEawXOtHdaZMKMx1,spotify:album:6k47s8fEawXOtHdaZMKMx1,0.717,0.389,3,-9.156,1,0.0335,0.0246,0.00256,0.32,0.489,77.513,audio_features,255MwPTqwhas2QeOMzeR0m,spotify:track:255MwPTqwhas2QeOMzeR0m,https://api.spotify.com/v1/tracks/255MwPTqwhas2QeOMzeR0m,https://api.spotify.com/v1/audio-analysis/255MwPTqwhas2QeOMzeR0m,247400,4
257,When I Was a Little Girl,6Sk5n7uuO5Z6bMp4j69slU,spotify:track:6Sk5n7uuO5Z6bMp4j69slU,TT Ross,When I Was A Little Girl,4sng6a2DhVxeuSjTMapS3W,spotify:album:4sng6a2DhVxeuSjTMapS3W,0.636,0.628,8,-4.791,1,0.2,0.398,0.000439,0.0738,0.9,172.428,audio_features,6Sk5n7uuO5Z6bMp4j69slU,spotify:track:6Sk5n7uuO5Z6bMp4j69slU,https://api.spotify.com/v1/tracks/6Sk5n7uuO5Z6bMp4j69slU,https://api.spotify.com/v1/audio-analysis/6Sk5n7uuO5Z6bMp4j69slU,160813,4
258,Please Come Home For Christmas,00TuAlmDT4ILjpoQEIsRlP,spotify:track:00TuAlmDT4ILjpoQEIsRlP,Aaron Neville,Aaron Neville's Soulful Christmas,3E3Ars6K6JUjr2M3U8ixqd,spotify:album:3E3Ars6K6JUjr2M3U8ixqd,0.456,0.497,3,-10.317,1,0.0336,0.658,0.00228,0.151,0.472,183.555,audio_features,00TuAlmDT4ILjpoQEIsRlP,spotify:track:00TuAlmDT4ILjpoQEIsRlP,https://api.spotify.com/v1/tracks/00TuAlmDT4ILjpoQEIsRlP,https://api.spotify.com/v1/audio-analysis/00TuAlmDT4ILjpoQEIsRlP,172760,3
259,Hercules,0INkcALLD8NAM6tbn4qbMj,spotify:track:0INkcALLD8NAM6tbn4qbMj,Aaron Neville,Tell It Like It Is,01z00nqcQU6ffZVfx0SIeg,spotify:album:01z00nqcQU6ffZVfx0SIeg,0.657,0.492,8,-11.677,0,0.0404,0.778,0.000223,0.113,0.966,166.646,audio_features,0INkcALLD8NAM6tbn4qbMj,spotify:track:0INkcALLD8NAM6tbn4qbMj,https://api.spotify.com/v1/tracks/0INkcALLD8NAM6tbn4qbMj,https://api.spotify.com/v1/audio-analysis/0INkcALLD8NAM6tbn4qbMj,249227,4
260,Tell it like it is,3ibxcND6eTszDGirHtDltf,spotify:track:3ibxcND6eTszDGirHtDltf,Aaron Neville,The Original Hit Recording - Tell it like it is,3d3ES1TulWR80b9G0MsZNi,spotify:album:3d3ES1TulWR80b9G0MsZNi,0.632,0.34,2,-11.901,0,0.0283,0.166,0.000299,0.214,0.557,94.645,audio_features,3ibxcND6eTszDGirHtDltf,spotify:track:3ibxcND6eTszDGirHtDltf,https://api.spotify.com/v1/tracks/3ibxcND6eTszDGirHtDltf,https://api.spotify.com/v1/audio-analysis/3ibxcND6eTszDGirHtDltf,160053,3
261,The Star Carol,4Tp8mqxnOWKL499sgOc608,spotify:track:4Tp8mqxnOWKL499sgOc608,Aaron Neville,Aaron Neville's Soulful Christmas,3E3Ars6K6JUjr2M3U8ixqd,spotify:album:3E3Ars6K6JUjr2M3U8ixqd,0.487,0.0889,2,-18.066,1,0.0446,0.973,0.00327,0.135,0.388,97.598,audio_features,4Tp8mqxnOWKL499sgOc608,spotify:track:4Tp8mqxnOWKL499sgOc608,https://api.spotify.com/v1/tracks/4Tp8mqxnOWKL499sgOc608,https://api.spotify.com/v1/audio-analysis/4Tp8mqxnOWKL499sgOc608,133107,3
262,Tell It Like It Is,5K37x491Nnv7ipOv6D0DxJ,spotify:track:5K37x491Nnv7ipOv6D0DxJ,Aaron Neville,Tell It Like It Is,01z00nqcQU6ffZVfx0SIeg,spotify:album:01z00nqcQU6ffZVfx0SIeg,0.491,0.291,5,-14.515,1,0.0975,0.775,7.39e-06,0.377,0.789,176.04,audio_features,5K37x491Nnv7ipOv6D0DxJ,spotify:track:5K37x491Nnv7ipOv6D0DxJ,https://api.spotify.com/v1/tracks/5K37x491Nnv7ipOv6D0DxJ,https://api.spotify.com/v1/audio-analysis/5K37x491Nnv7ipOv6D0DxJ,181680,3
263,The Weight - Live,03qSYwxRCavJccioep27Sx,spotify:track:03qSYwxRCavJccioep27Sx,Mavis Staples,Mavis Staples I'll Take You There: An All-Star Concert Celebration (Deluxe / Live),6MJb2k5X1k25ebj7ZyixCb,spotify:album:6MJb2k5X1k25ebj7ZyixCb,0.417,0.861,7,-5.613,1,0.101,0.238,2.79e-05,0.882,0.294,70.379,audio_features,03qSYwxRCavJccioep27Sx,spotify:track:03qSYwxRCavJccioep27Sx,https://api.spotify.com/v1/tracks/03qSYwxRCavJccioep27Sx,https://api.spotify.com/v1/audio-analysis/03qSYwxRCavJccioep27Sx,354107,4
264,Even If My Heart Would Break,3S0qbTEVB5vyb5qCsGPKpv,spotify:track:3S0qbTEVB5vyb5qCsGPKpv,Kenny G,Breathless,4ZIOCYviEphLj1EpwXXvHy,spotify:album:4ZIOCYviEphLj1EpwXXvHy,0.504,0.36,2,-15.708,1,0.0553,0.0467,0.0,0.0621,0.339,78.956,audio_features,3S0qbTEVB5vyb5qCsGPKpv,spotify:track:3S0qbTEVB5vyb5qCsGPKpv,https://api.spotify.com/v1/tracks/3S0qbTEVB5vyb5qCsGPKpv,https://api.spotify.com/v1/audio-analysis/3S0qbTEVB5vyb5qCsGPKpv,299667,4
265,Louisiana Christmas Day,16e0kiWHIm2tIwB0CkfUOY,spotify:track:16e0kiWHIm2tIwB0CkfUOY,Aaron Neville,Aaron Neville's Soulful Christmas,3E3Ars6K6JUjr2M3U8ixqd,spotify:album:3E3Ars6K6JUjr2M3U8ixqd,0.745,0.89,0,-9.423,1,0.0407,0.123,0.000179,0.0412,0.757,97.965,audio_features,16e0kiWHIm2tIwB0CkfUOY,spotify:track:16e0kiWHIm2tIwB0CkfUOY,https://api.spotify.com/v1/tracks/16e0kiWHIm2tIwB0CkfUOY,https://api.spotify.com/v1/audio-analysis/16e0kiWHIm2tIwB0CkfUOY,220400,4
266,Everybody Plays The Fool,0mKqVghILq1TmTDHiaRf9d,spotify:track:0mKqVghILq1TmTDHiaRf9d,Aaron Neville,Warm Your Heart,3kKV9kaJUOtL98njVrt03f,spotify:album:3kKV9kaJUOtL98njVrt03f,0.789,0.351,10,-14.009,1,0.112,0.211,0.00184,0.0528,0.428,87.895,audio_features,0mKqVghILq1TmTDHiaRf9d,spotify:track:0mKqVghILq1TmTDHiaRf9d,https://api.spotify.com/v1/tracks/0mKqVghILq1TmTDHiaRf9d,https://api.spotify.com/v1/audio-analysis/0mKqVghILq1TmTDHiaRf9d,265373,4
267,Please Come Home for Christmas,3eF4aAwu1LzcnAH9DM3D2v,spotify:track:3eF4aAwu1LzcnAH9DM3D2v,Ann Wilson,Heart Christmas Single 2013,1O3wJah7H0yisbl1a3IWie,spotify:album:1O3wJah7H0yisbl1a3IWie,0.503,0.509,3,-6.785,1,0.0356,0.572,7.09e-06,0.0952,0.313,173.821,audio_features,3eF4aAwu1LzcnAH9DM3D2v,spotify:track:3eF4aAwu1LzcnAH9DM3D2v,https://api.spotify.com/v1/tracks/3eF4aAwu1LzcnAH9DM3D2v,https://api.spotify.com/v1/audio-analysis/3eF4aAwu1LzcnAH9DM3D2v,273080,3
268,She's My Lady,3LaqEGBBqst19IOBQXnDs7,spotify:track:3LaqEGBBqst19IOBQXnDs7,Administrators,"Reggae Hits, Vol. 4",5eHNOOFnd8yRaEdh7fIrBG,spotify:album:5eHNOOFnd8yRaEdh7fIrBG,0.735,0.563,0,-8.719,1,0.099,0.312,1.61e-05,0.102,0.851,85.293,audio_features,3LaqEGBBqst19IOBQXnDs7,spotify:track:3LaqEGBBqst19IOBQXnDs7,https://api.spotify.com/v1/tracks/3LaqEGBBqst19IOBQXnDs7,https://api.spotify.com/v1/audio-analysis/3LaqEGBBqst19IOBQXnDs7,240173,4
